devis_id;date_emission;mois;exercice;client_id;type_client;agence;commercial;categorie;code_prestation;libelle_prestation;quantite;montant_ht;statut;date_decision;delai_1ere_relance_j;nb_relances
DEV-02414;2025-11-18;2025-11;2025-2026;CLI-0330;Particulier;Toulouse;Julien Fabre;Dépannage;DP-003;Dépannage électrique urgence;1;330.48;Accepté;2025-11-25;13;0
DEV-02415;2025-11-18;2025-11;2025-2026;CLI-0315;Professionnel;Bordeaux;Karim Belkacem;Chauffage;CH-001;Installation chaudière gaz condensation;1;9636.01;Refusé;2025-11-24;13;0
DEV-02416;2025-11-18;2025-11;2025-2026;CLI-0644;Particulier;Bordeaux;Karim Belkacem;Salle de bain;SB-002;Remplacement baignoire par douche;1;3961.3;Sans réponse;2025-12-27;10;2
DEV-02417;2025-11-18;2025-11;2025-2026;CLI-0417;Particulier;Toulouse;Julien Fabre;Dépannage;DP-002;Débouchage canalisation;3;978.35;Accepté;2025-12-26;12;2
DEV-02418;2025-11-19;2025-11;2025-2026;CLI-0709;Professionnel;Montpellier;Thomas Rey;Plomberie;PR-002;Recherche de fuite + réparation;1;684.86;Accepté;2025-12-02;10;1
DEV-02419;2025-11-20;2025-11;2025-2026;CLI-0046;Syndic;Toulouse;Nadia Cherif;Dépannage;DP-003;Dépannage électrique urgence;1;734.52;Sans réponse;2025-12-12;;0
DEV-02420;2025-11-20;2025-11;2025-2026;CLI-0119;Particulier;Bordeaux;Karim Belkacem;Électricité;EL-003;Rénovation électrique complète;1;8801.76;Refusé;2025-12-02;;0
DEV-02421;2025-11-20;2025-11;2025-2026;CLI-0548;Collectivité;Bordeaux;Karim Belkacem;Salle de bain;SB-002;Remplacement baignoire par douche;1;9895.13;Accepté;2025-12-07;3;2
DEV-02422;2025-11-21;2025-11;2025-2026;CLI-0593;Professionnel;Toulouse;Julien Fabre;Dépannage;DP-001;Dépannage plomberie urgence;1;452.35;Refusé;2025-12-19;9;2
DEV-02423;2025-11-21;2025-11;2025-2026;CLI-0465;Particulier;Bordeaux;Karim Belkacem;Dépannage;DP-001;Dépannage plomberie urgence;1;279.88;Accepté;2025-12-21;13;2
DEV-02424;2025-11-21;2025-11;2025-2026;CLI-0077;Particulier;Bordeaux;Sophie Marchand;Chauffage;CH-001;Installation chaudière gaz condensation;1;5571.66;Refusé;2025-12-04;;0
DEV-02425;2025-11-21;2025-11;2025-2026;CLI-0979;Particulier;Montpellier;Thomas Rey;Plomberie;PR-001;Remplacement chauffe-eau 200 L;2;2877.19;Accepté;2025-12-19;11;2
DEV-02426;2025-11-24;2025-11;2025-2026;CLI-0009;Particulier;Toulouse;Julien Fabre;Dépannage;DP-004;Remise en service chaudière;1;231.88;Sans réponse;2025-12-31;5;1
DEV-02427;2025-11-24;2025-11;2025-2026;CLI-0726;Professionnel;Bordeaux;Sophie Marchand;Plomberie;PR-002;Recherche de fuite + réparation;1;727.01;Refusé;2025-12-07;10;1
DEV-02428;2025-11-24;2025-11;2025-2026;CLI-0100;Particulier;Bordeaux;Karim Belkacem;Dépannage;DP-002;Débouchage canalisation;1;408.76;Accepté;2025-12-28;4;1
DEV-02429;2025-11-24;2025-11;2025-2026;CLI-0530;Particulier;Toulouse;Nadia Cherif;Électricité;EL-004;Éclairage LED locaux professionnels;1;3690.34;Sans réponse;2025-12-28;12;1
DEV-02430;2025-11-24;2025-11;2025-2026;CLI-0551;Particulier;Montpellier;Thomas Rey;Chauffage;CH-004;Remplacement radiateurs (lot de 5);1;2365.69;Refusé;2025-12-09;10;1
DEV-02431;2025-11-24;2025-11;2025-2026;CLI-0569;Particulier;Montpellier;Thomas Rey;Dépannage;DP-004;Remise en service chaudière;1;220.0;Refusé;2025-12-07;13;1
DEV-02432;2025-11-25;2025-11;2025-2026;CLI-0023;Particulier;Toulouse;Nadia Cherif;Chauffage;CH-005;Désembouage circuit chauffage;2;1430.36;Refusé;2025-12-23;;0
DEV-02433;2025-11-25;2025-11;2025-2026;CLI-0380;Particulier;Toulouse;Julien Fabre;Électricité;EL-003;Rénovation électrique complète;1;10534.61;Sans réponse;2025-12-08;;0
DEV-02434;2025-11-25;2025-11;2025-2026;CLI-0349;Particulier;Toulouse;Nadia Cherif;Chauffage;CH-005;Désembouage circuit chauffage;1;831.95;Refusé;2025-12-19;;0
DEV-02435;2025-11-25;2025-11;2025-2026;CLI-0128;Particulier;Bordeaux;Karim Belkacem;Électricité;EL-002;Installation borne de recharge VE;1;1500.41;Sans réponse;2025-12-02;;0
DEV-02436;2025-11-25;2025-11;2025-2026;CLI-0688;Particulier;Toulouse;Nadia Cherif;Salle de bain;SB-003;Pose meuble vasque + robinetterie;1;1153.83;Accepté;2025-12-16;;0
DEV-02437;2025-11-25;2025-11;2025-2026;CLI-0780;Particulier;Montpellier;Thomas Rey;Électricité;EL-004;Éclairage LED locaux professionnels;1;3435.12;Accepté;2025-12-10;;0
DEV-02438;2025-11-26;2025-11;2025-2026;CLI-0785;Syndic;Toulouse;Julien Fabre;Chauffage;CH-002;Entretien annuel chaudière;1;354.37;Accepté;2025-12-06;10;1
DEV-02439;2025-11-26;2025-11;2025-2026;CLI-0306;Particulier;Bordeaux;Sophie Marchand;Dépannage;DP-004;Remise en service chaudière;1;234.06;Accepté;2025-12-22;10;2
DEV-02440;2025-11-26;2025-11;2025-2026;CLI-0478;Particulier;Bordeaux;Karim Belkacem;Chauffage;CH-001;Installation chaudière gaz condensation;1;4573.37;Accepté;2025-12-10;8;1
DEV-02441;2025-11-26;2025-11;2025-2026;CLI-0689;Particulier;Bordeaux;Karim Belkacem;Plomberie;PR-004;Remplacement colonne d'évacuation;1;5811.39;Accepté;2025-12-03;3;1
DEV-02442;2025-11-26;2025-11;2025-2026;CLI-0026;Particulier;Bordeaux;Karim Belkacem;Électricité;EL-002;Installation borne de recharge VE;1;1541.66;Accepté;2025-12-07;9;1
DEV-02443;2025-11-26;2025-11;2025-2026;CLI-0494;Professionnel;Bordeaux;Sophie Marchand;Salle de bain;SB-003;Pose meuble vasque + robinetterie;2;4530.4;Sans réponse;2025-12-21;;0
DEV-02444;2025-11-26;2025-11;2025-2026;CLI-0631;Professionnel;Montpellier;Thomas Rey;Dépannage;DP-004;Remise en service chaudière;1;423.59;Sans réponse;2025-12-07;9;1
DEV-02445;2025-11-27;2025-11;2025-2026;CLI-0782;Particulier;Toulouse;Nadia Cherif;Dépannage;DP-002;Débouchage canalisation;1;374.31;Accepté;2025-12-20;;0
DEV-02446;2025-11-27;2025-11;2025-2026;CLI-0259;Professionnel;Bordeaux;Sophie Marchand;Chauffage;CH-004;Remplacement radiateurs (lot de 5);2;8354.58;Accepté;2025-12-17;14;1
DEV-02447;2025-11-27;2025-11;2025-2026;CLI-0163;Particulier;Toulouse;Nadia Cherif;Plomberie;PR-001;Remplacement chauffe-eau 200 L;1;1364.73;Refusé;2025-12-12;8;1
DEV-02448;2025-11-27;2025-11;2025-2026;CLI-0988;Particulier;Montpellier;Thomas Rey;Plomberie;PR-003;Réfection réseau eau appartement;1;3616.27;Sans réponse;2025-12-02;12;0
DEV-02449;2025-11-28;2025-11;2025-2026;CLI-0182;Professionnel;Bordeaux;Sophie Marchand;Dépannage;DP-001;Dépannage plomberie urgence;1;544.05;Sans réponse;2025-12-02;9;0
DEV-02450;2025-11-28;2025-11;2025-2026;CLI-0332;Particulier;Bordeaux;Sophie Marchand;Dépannage;DP-003;Dépannage électrique urgence;1;322.01;Sans réponse;2025-12-11;10;1
DEV-02451;2025-11-28;2025-11;2025-2026;CLI-0571;Particulier;Montpellier;Thomas Rey;Chauffage;CH-005;Désembouage circuit chauffage;3;2492.51;Sans réponse;2025-12-07;12;0
DEV-02452;2025-12-01;2025-12;2025-2026;CLI-0279;Particulier;Toulouse;Nadia Cherif;Chauffage;CH-002;Entretien annuel chaudière;1;158.45;Accepté;2025-12-19;1;1
DEV-02453;2025-12-01;2025-12;2025-2026;CLI-0608;Particulier;Toulouse;Nadia Cherif;Électricité;EL-001;Mise aux normes tableau électrique;1;1653.22;Accepté;2026-01-07;13;2
DEV-02454;2025-12-01;2025-12;2025-2026;CLI-0451;Particulier;Bordeaux;Sophie Marchand;Dépannage;DP-001;Dépannage plomberie urgence;2;578.48;Sans réponse;2025-12-13;6;1
DEV-02455;2025-12-01;2025-12;2025-2026;CLI-0176;Professionnel;Toulouse;Julien Fabre;Salle de bain;SB-001;Rénovation salle de bain complète;1;15992.91;Refusé;2025-12-10;15;0
DEV-02456;2025-12-01;2025-12;2025-2026;CLI-1015;Particulier;Montpellier;Thomas Rey;Électricité;EL-001;Mise aux normes tableau électrique;1;1816.18;Sans réponse;2025-12-10;;0
DEV-02457;2025-12-01;2025-12;2025-2026;CLI-0990;Particulier;Montpellier;Thomas Rey;Plomberie;PR-002;Recherche de fuite + réparation;1;485.34;Refusé;2025-12-23;13;1
DEV-02458;2025-12-02;2025-12;2025-2026;CLI-0164;Particulier;Toulouse;Nadia Cherif;Dépannage;DP-004;Remise en service chaudière;1;227.71;Accepté;2025-12-30;;0
DEV-02459;2025-12-02;2025-12;2025-2026;CLI-0042;Particulier;Bordeaux;Karim Belkacem;Salle de bain;SB-002;Remplacement baignoire par douche;1;3827.8;Sans réponse;2025-12-11;;0
DEV-02460;2025-12-02;2025-12;2025-2026;CLI-0180;Particulier;Toulouse;Nadia Cherif;Électricité;EL-001;Mise aux normes tableau électrique;1;1759.36;Accepté;2025-12-22;4;2
DEV-02461;2025-12-02;2025-12;2025-2026;CLI-1015;Particulier;Montpellier;Thomas Rey;Plomberie;PR-003;Réfection réseau eau appartement;1;3188.22;Sans réponse;2025-12-29;17;1
DEV-02462;2025-12-02;2025-12;2025-2026;CLI-0760;Syndic;Montpellier;Thomas Rey;Plomberie;PR-004;Remplacement colonne d'évacuation;1;14262.71;Sans réponse;2025-12-14;13;0
DEV-02463;2025-12-03;2025-12;2025-2026;CLI-0280;Particulier;Bordeaux;Sophie Marchand;Salle de bain;SB-003;Pose meuble vasque + robinetterie;2;2435.3;Sans réponse;2025-12-18;12;1
DEV-02464;2025-12-03;2025-12;2025-2026;CLI-0232;Particulier;Bordeaux;Sophie Marchand;Chauffage;CH-005;Désembouage circuit chauffage;1;764.52;Refusé;2025-12-14;;0
DEV-02465;2025-12-03;2025-12;2025-2026;CLI-0049;Particulier;Bordeaux;Sophie Marchand;Plomberie;PR-002;Recherche de fuite + réparation;1;454.64;Refusé;2026-01-04;11;1
DEV-02466;2025-12-03;2025-12;2025-2026;CLI-0183;Particulier;Bordeaux;Sophie Marchand;Dépannage;DP-003;Dépannage électrique urgence;1;305.37;Refusé;2025-12-07;16;0
DEV-02467;2025-12-03;2025-12;2025-2026;CLI-0985;Particulier;Montpellier;Thomas Rey;Chauffage;CH-005;Désembouage circuit chauffage;1;824.75;Refusé;2025-12-23;;0
DEV-02468;2025-12-03;2025-12;2025-2026;CLI-0641;Professionnel;Montpellier;Thomas Rey;Chauffage;CH-002;Entretien annuel chaudière;1;239.39;Sans réponse;2025-12-08;5;1
DEV-02469;2025-12-04;2025-12;2025-2026;CLI-0269;Particulier;Toulouse;Julien Fabre;Chauffage;CH-001;Installation chaudière gaz condensation;1;5129.58;Refusé;2025-12-30;;0
DEV-02470;2025-12-04;2025-12;2025-2026;CLI-0074;Particulier;Bordeaux;Karim Belkacem;Salle de bain;SB-002;Remplacement baignoire par douche;3;10984.1;Refusé;2025-12-13;;0
DEV-02471;2025-12-04;2025-12;2025-2026;CLI-0327;Professionnel;Toulouse;Nadia Cherif;Chauffage;CH-001;Installation chaudière gaz condensation;1;8153.06;Sans réponse;2026-01-01;6;1
DEV-02472;2025-12-05;2025-12;2025-2026;CLI-0114;Particulier;Bordeaux;Karim Belkacem;Dépannage;DP-001;Dépannage plomberie urgence;1;288.11;Accepté;2025-12-11;12;0
DEV-02473;2025-12-05;2025-12;2025-2026;CLI-0594;Professionnel;Bordeaux;Sophie Marchand;Dépannage;DP-001;Dépannage plomberie urgence;1;448.02;Sans réponse;2026-01-08;4;3
DEV-02474;2025-12-05;2025-12;2025-2026;CLI-0595;Particulier;Toulouse;Nadia Cherif;Plomberie;PR-001;Remplacement chauffe-eau 200 L;1;1134.95;Refusé;2025-12-16;8;1
DEV-02475;2025-12-05;2025-12;2025-2026;CLI-0326;Particulier;Toulouse;Julien Fabre;Chauffage;CH-002;Entretien annuel chaudière;1;184.33;Accepté;2025-12-13;13;0
DEV-02476;2025-12-05;2025-12;2025-2026;CLI-0975;Particulier;Montpellier;Thomas Rey;Dépannage;DP-001;Dépannage plomberie urgence;2;498.95;Accepté;2025-12-20;;0
DEV-02477;2025-12-08;2025-12;2025-2026;CLI-0189;Professionnel;Bordeaux;Karim Belkacem;Électricité;EL-001;Mise aux normes tableau électrique;1;3350.65;Accepté;2025-12-18;7;1
DEV-02478;2025-12-08;2025-12;2025-2026;CLI-0463;Particulier;Toulouse;Nadia Cherif;Chauffage;CH-004;Remplacement radiateurs (lot de 5);1;2683.48;Sans réponse;2026-01-14;9;3
DEV-02479;2025-12-08;2025-12;2025-2026;CLI-0745;Particulier;Montpellier;Thomas Rey;Électricité;EL-004;Éclairage LED locaux professionnels;1;3320.78;Sans réponse;2025-12-28;19;1
DEV-02480;2025-12-09;2025-12;2025-2026;CLI-0395;Particulier;Bordeaux;Karim Belkacem;Électricité;EL-001;Mise aux normes tableau électrique;1;1752.55;Accepté;2026-01-02;2;2
DEV-02481;2025-12-09;2025-12;2025-2026;CLI-0225;Particulier;Toulouse;Julien Fabre;Électricité;EL-001;Mise aux normes tableau électrique;1;1913.15;Refusé;2025-12-14;15;0
DEV-02482;2025-12-09;2025-12;2025-2026;CLI-0714;Professionnel;Bordeaux;Karim Belkacem;Dépannage;DP-004;Remise en service chaudière;1;368.47;Accepté;2025-12-27;7;2
DEV-02483;2025-12-09;2025-12;2025-2026;CLI-0783;Professionnel;Bordeaux;Karim Belkacem;Salle de bain;SB-003;Pose meuble vasque + robinetterie;3;6736.05;Accepté;2025-12-17;7;1
DEV-02484;2025-12-09;2025-12;2025-2026;CLI-0328;Particulier;Bordeaux;Karim Belkacem;Dépannage;DP-004;Remise en service chaudière;1;226.6;Sans réponse;2026-01-10;11;1
DEV-02485;2025-12-09;2025-12;2025-2026;CLI-0615;Professionnel;Montpellier;Thomas Rey;Chauffage;CH-005;Désembouage circuit chauffage;1;1215.16;Accepté;2025-12-24;14;1
DEV-02486;2025-12-10;2025-12;2025-2026;CLI-0418;Particulier;Bordeaux;Sophie Marchand;Électricité;EL-002;Installation borne de recharge VE;1;1389.96;Sans réponse;2026-01-22;9;1
DEV-02487;2025-12-10;2025-12;2025-2026;CLI-0628;Syndic;Bordeaux;Sophie Marchand;Dépannage;DP-002;Débouchage canalisation;1;834.12;Sans réponse;2026-01-16;;0
DEV-02488;2025-12-10;2025-12;2025-2026;CLI-0412;Professionnel;Bordeaux;Karim Belkacem;Salle de bain;SB-002;Remplacement baignoire par douche;1;6511.25;Sans réponse;2026-01-11;;0
DEV-02489;2025-12-10;2025-12;2025-2026;CLI-0639;Particulier;Toulouse;Nadia Cherif;Chauffage;CH-004;Remplacement radiateurs (lot de 5);1;2828.06;Sans réponse;2025-12-16;12;0
DEV-02490;2025-12-11;2025-12;2025-2026;CLI-0198;Syndic;Bordeaux;Karim Belkacem;Dépannage;DP-003;Dépannage électrique urgence;1;694.84;Refusé;2025-12-22;9;1
DEV-02491;2025-12-11;2025-12;2025-2026;CLI-0718;Particulier;Toulouse;Julien Fabre;Salle de bain;SB-003;Pose meuble vasque + robinetterie;1;1107.24;Accepté;2026-01-11;14;2
DEV-02492;2025-12-11;2025-12;2025-2026;CLI-0453;Particulier;Bordeaux;Karim Belkacem;Plomberie;PR-003;Réfection réseau eau appartement;1;2910.73;Refusé;2026-01-14;;0
DEV-02493;2025-12-11;2025-12;2025-2026;CLI-0378;Particulier;Bordeaux;Karim Belkacem;Chauffage;CH-003;Installation pompe à chaleur air/eau;1;15518.89;Refusé;2025-12-30;;0
DEV-02494;2025-12-12;2025-12;2025-2026;CLI-0562;Particulier;Toulouse;Julien Fabre;Chauffage;CH-003;Installation pompe à chaleur air/eau;1;15930.24;Sans réponse;2025-12-26;14;1
DEV-02495;2025-12-12;2025-12;2025-2026;CLI-0410;Professionnel;Bordeaux;Karim Belkacem;Électricité;EL-001;Mise aux normes tableau électrique;1;2990.81;Accepté;2025-12-29;8;2
DEV-02496;2025-12-15;2025-12;2025-2026;CLI-0336;Particulier;Toulouse;Nadia Cherif;Plomberie;PR-001;Remplacement chauffe-eau 200 L;3;3445.31;Sans réponse;2026-01-12;12;2
DEV-02497;2025-12-15;2025-12;2025-2026;CLI-0473;Particulier;Toulouse;Nadia Cherif;Chauffage;CH-002;Entretien annuel chaudière;1;167.35;Accepté;2026-02-03;9;1
DEV-02498;2025-12-15;2025-12;2025-2026;CLI-0209;Particulier;Toulouse;Julien Fabre;Dépannage;DP-004;Remise en service chaudière;2;457.45;Accepté;2026-01-04;13;1
DEV-02499;2025-12-15;2025-12;2025-2026;CLI-0131;Particulier;Toulouse;Nadia Cherif;Chauffage;CH-005;Désembouage circuit chauffage;2;1400.37;Sans réponse;2026-01-01;;0
DEV-02500;2025-12-15;2025-12;2025-2026;CLI-0096;Particulier;Bordeaux;Sophie Marchand;Électricité;EL-004;Éclairage LED locaux professionnels;1;3300.26;Refusé;2025-12-30;;0
DEV-02501;2025-12-16;2025-12;2025-2026;CLI-0694;Collectivité;Bordeaux;Sophie Marchand;Dépannage;DP-002;Débouchage canalisation;1;1045.69;Sans réponse;2025-12-22;8;0
DEV-02502;2025-12-16;2025-12;2025-2026;CLI-0040;Professionnel;Bordeaux;Sophie Marchand;Électricité;EL-003;Rénovation électrique complète;1;15653.05;Sans réponse;2026-01-14;;0
DEV-02503;2025-12-16;2025-12;2025-2026;CLI-0819;Professionnel;Bordeaux;Karim Belkacem;Plomberie;PR-004;Remplacement colonne d'évacuation;1;9559.25;Sans réponse;2026-01-03;;0
DEV-02504;2025-12-16;2025-12;2025-2026;CLI-0115;Particulier;Bordeaux;Sophie Marchand;Dépannage;DP-004;Remise en service chaudière;1;260.59;Accepté;2025-12-22;15;0
DEV-02505;2025-12-16;2025-12;2025-2026;CLI-0985;Particulier;Montpellier;Thomas Rey;Chauffage;CH-002;Entretien annuel chaudière;1;164.55;Sans réponse;2026-01-01;;0
DEV-02506;2025-12-16;2025-12;2025-2026;CLI-0999;Particulier;Montpellier;Thomas Rey;Plomberie;PR-004;Remplacement colonne d'évacuation;1;5696.57;Sans réponse;2025-12-30;;0
DEV-02507;2025-12-17;2025-12;2025-2026;CLI-0634;Particulier;Bordeaux;Karim Belkacem;Plomberie;PR-002;Recherche de fuite + réparation;1;406.7;Sans réponse;2026-01-13;13;2
DEV-02508;2025-12-17;2025-12;2025-2026;CLI-0436;Particulier;Bordeaux;Karim Belkacem;Chauffage;CH-002;Entretien annuel chaudière;1;183.56;Refusé;2026-01-06;7;1
DEV-02509;2025-12-17;2025-12;2025-2026;CLI-0052;Particulier;Toulouse;Nadia Cherif;Chauffage;CH-003;Installation pompe à chaleur air/eau;1;15339.84;Sans réponse;2025-12-26;;0
DEV-02510;2025-12-18;2025-12;2025-2026;CLI-0574;Particulier;Toulouse;Nadia Cherif;Dépannage;DP-002;Débouchage canalisation;1;376.21;Accepté;2026-01-23;8;1
DEV-02511;2025-12-18;2025-12;2025-2026;CLI-0626;Professionnel;Toulouse;Julien Fabre;Électricité;EL-002;Installation borne de recharge VE;1;2605.13;Accepté;2026-01-05;10;1
DEV-02512;2025-12-19;2025-12;2025-2026;CLI-0482;Syndic;Toulouse;Nadia Cherif;Électricité;EL-002;Installation borne de recharge VE;1;3580.56;Sans réponse;2026-01-16;9;2
DEV-02513;2025-12-19;2025-12;2025-2026;CLI-0010;Particulier;Bordeaux;Karim Belkacem;Plomberie;PR-002;Recherche de fuite + réparation;1;419.19;Accepté;2026-01-11;;0
DEV-02514;2025-12-19;2025-12;2025-2026;CLI-1008;Professionnel;Montpellier;Thomas Rey;Dépannage;DP-001;Dépannage plomberie urgence;1;477.65;Refusé;2026-01-02;14;1
DEV-02515;2025-12-22;2025-12;2025-2026;CLI-0140;Syndic;Toulouse;Julien Fabre;Électricité;EL-001;Mise aux normes tableau électrique;1;3750.61;Refusé;2026-01-20;11;2
DEV-02516;2025-12-22;2025-12;2025-2026;CLI-0780;Particulier;Montpellier;Thomas Rey;Dépannage;DP-002;Débouchage canalisation;1;367.32;Refusé;2026-01-14;20;1
DEV-02517;2025-12-23;2025-12;2025-2026;CLI-0019;Particulier;Bordeaux;Sophie Marchand;Plomberie;PR-002;Recherche de fuite + réparation;1;416.2;Sans réponse;2026-01-17;14;1
DEV-02518;2025-12-23;2025-12;2025-2026;CLI-0074;Particulier;Bordeaux;Sophie Marchand;Électricité;EL-001;Mise aux normes tableau électrique;1;1657.54;Sans réponse;2026-01-13;10;1
DEV-02519;2025-12-23;2025-12;2025-2026;CLI-0211;Particulier;Bordeaux;Sophie Marchand;Chauffage;CH-003;Installation pompe à chaleur air/eau;1;12531.36;Accepté;2026-02-11;5;1
DEV-02520;2025-12-23;2025-12;2025-2026;CLI-0615;Professionnel;Montpellier;Thomas Rey;Salle de bain;SB-001;Rénovation salle de bain complète;1;15690.37;Refusé;2026-01-07;12;1
DEV-02521;2025-12-24;2025-12;2025-2026;CLI-0238;Particulier;Bordeaux;Sophie Marchand;Plomberie;PR-004;Remplacement colonne d'évacuation;1;5515.4;Sans réponse;2026-01-05;;0
DEV-02522;2025-12-24;2025-12;2025-2026;CLI-0483;Particulier;Bordeaux;Karim Belkacem;Chauffage;CH-002;Entretien annuel chaudière;2;338.27;Refusé;2026-01-27;9;1
DEV-02523;2025-12-24;2025-12;2025-2026;CLI-0660;Particulier;Toulouse;Julien Fabre;Chauffage;CH-004;Remplacement radiateurs (lot de 5);1;2514.44;Refusé;2026-01-24;6;1
DEV-02524;2025-12-24;2025-12;2025-2026;CLI-0547;Particulier;Montpellier;Thomas Rey;Chauffage;CH-004;Remplacement radiateurs (lot de 5);2;5239.27;Sans réponse;2026-01-02;16;0
DEV-02525;2025-12-24;2025-12;2025-2026;CLI-0729;Particulier;Montpellier;Thomas Rey;Dépannage;DP-003;Dépannage électrique urgence;1;345.25;Accepté;2026-01-16;12;1
DEV-02526;2025-12-25;2025-12;2025-2026;CLI-0526;Particulier;Bordeaux;Sophie Marchand;Salle de bain;SB-001;Rénovation salle de bain complète;1;8916.79;Sans réponse;2026-01-23;11;1
DEV-02527;2025-12-25;2025-12;2025-2026;CLI-0295;Particulier;Toulouse;Julien Fabre;Chauffage;CH-001;Installation chaudière gaz condensation;3;16847.26;Accepté;2026-01-18;3;1
DEV-02528;2025-12-25;2025-12;2025-2026;CLI-0072;Particulier;Bordeaux;Sophie Marchand;Salle de bain;SB-001;Rénovation salle de bain complète;1;11724.43;Accepté;2026-01-10;16;1
DEV-02529;2025-12-25;2025-12;2025-2026;CLI-0704;Particulier;Toulouse;Julien Fabre;Chauffage;CH-001;Installation chaudière gaz condensation;1;4455.74;Refusé;2026-01-02;7;1
DEV-02530;2025-12-26;2025-12;2025-2026;CLI-0380;Particulier;Toulouse;Nadia Cherif;Chauffage;CH-005;Désembouage circuit chauffage;1;781.18;Refusé;2026-01-07;;0
DEV-02531;2025-12-29;2025-12;2025-2026;CLI-0339;Particulier;Bordeaux;Sophie Marchand;Salle de bain;SB-001;Rénovation salle de bain complète;1;9503.28;Refusé;2026-01-06;10;0
DEV-02532;2025-12-29;2025-12;2025-2026;CLI-0257;Professionnel;Toulouse;Julien Fabre;Électricité;EL-001;Mise aux normes tableau électrique;1;2853.61;Refusé;2026-02-01;9;3
DEV-02533;2025-12-29;2025-12;2025-2026;CLI-0169;Professionnel;Bordeaux;Karim Belkacem;Chauffage;CH-001;Installation chaudière gaz condensation;1;8746.32;Sans réponse;2026-01-02;11;0
DEV-02534;2025-12-29;2025-12;2025-2026;CLI-0005;Particulier;Bordeaux;Karim Belkacem;Chauffage;CH-003;Installation pompe à chaleur air/eau;1;15871.08;Sans réponse;2026-01-06;1;1
DEV-02535;2025-12-29;2025-12;2025-2026;CLI-0147;Particulier;Bordeaux;Karim Belkacem;Plomberie;PR-001;Remplacement chauffe-eau 200 L;3;4295.61;Accepté;2026-01-28;7;1
DEV-02536;2025-12-29;2025-12;2025-2026;CLI-1015;Particulier;Montpellier;Thomas Rey;Dépannage;DP-002;Débouchage canalisation;1;363.47;Refusé;2026-01-22;6;1
DEV-02537;2025-12-30;2025-12;2025-2026;CLI-0687;Particulier;Bordeaux;Sophie Marchand;Chauffage;CH-002;Entretien annuel chaudière;1;145.41;Accepté;2026-01-06;10;0
